/*
**
**  Swift/XRT light curve for 1ES 1959+650.
**
**  Data taken from the automatic processing at http://www.swift.psu.edu/monitoring/
**
**  When using these data and results in publications, please reference M.C. Stroh & A.D. Falcone 2013, ApJS, 207, 28; arXiv: 1305.4949.
**
**  Key:
**
**   BinCenter      - Center of time bin (MJD)
**   BinHW          - One-half of the full time bin size (days)
**   Rate           - The background subtracted, PSF corrected and pile-up corrected source count rate (cts/s).
**   RateError      - 1 sigma error in source count rate (cts/s)
**   FracExp        - Conversion factor between bin size and observing time
**   Mode           - 0 if in Windowed Timing (WT)
**                    1 if in Photon Counting (PC)
**
**
**  Upper limits have an error listed as -1.00000.
**
*/
      BinCenter          BinHW           Rate      RateError        FracExp  Mode
   57694.062844       0.005897       15.41312        0.21573        0.98626     0
   57695.248573       0.006244       10.13152        0.10469        0.99768     0
   57696.175179       0.006042       10.85943        0.10895        0.99904     0
   57697.238667       0.005090       14.32977        0.13462        1.00000     0
   57700.361136       0.003443        9.67139        0.13770        0.99594     0
   57703.960991       0.002894       14.88960        0.18680        0.99916     0
   57707.070498       0.004511       20.48381        0.17165        0.99905     0
   57711.586656       0.005697       17.53439        0.15181        1.00000     0
   57712.842795       0.004427       19.08891        0.22572        0.99944     0
   57713.838059       0.004308       10.84098        0.13135        0.99726     0
   57714.835217       0.004363       16.50335        0.27153        0.97850     0
   57715.830812       0.005984       10.28613        0.12736        0.99516     0
   57716.829884       0.004164       11.40094        0.14141        0.99651     0
   57722.306947       0.104120       13.14438        0.10075        0.08945     0
   57734.423037       0.035992       16.07076        0.11569        0.21545     0
   57737.117001       0.006591       10.91101        0.11102        0.99781     0
   57740.628733       0.401814        7.33175        0.08395        0.02308     0
   57743.091818       0.009543        7.35438        0.07229        0.99303     0
   57751.064568       0.008359       12.70786        0.09927        0.99931     0
   57754.082510       0.037622       13.70783        0.09593        0.25706     0
   57760.092179       0.003614       20.96947        0.19277        0.99996     0
   57761.548885       0.005781       14.11346        0.17697        0.99299     0
   57763.547305       0.003385        7.00404        0.11685        0.99193     0
   57764.543096       0.002688        8.34903        0.14308        0.99648     0
   57766.203337       0.008469        8.00663        0.07895        0.99522     0
   57773.039936       0.008649       11.41597        0.09326        1.00000     0
   57787.117111       0.036366        8.40334        0.10531        0.17441     0
   57789.405763       0.006039        7.16116        0.09032        0.99617     0
   57793.988052       0.005666        7.66507        0.09618        0.98979     0
   57797.034518       0.005726        7.61049        0.09854        0.99596     0
   57900.051040       0.034369       12.66212        0.10519        0.23725     0
   57904.002760       0.000436        9.75051        0.76813        0.99892     1
   57904.403233       0.399523       11.32249        0.10757        0.02050     0
   57908.092661       0.037159       11.15482        0.14179        0.21866     0
   57916.410914       0.008530       13.35567        0.10027        0.99932     0
   57921.301037       0.363542       14.60514        0.09635        0.02887     0
   57924.581897       0.277115       15.79864        0.12757        0.03462     0
   57925.240149       0.005663       15.75437        0.13744        0.99949     0
   57926.445127       0.005544       20.23608        0.24288        0.44299     0
   57927.299700       0.005813       23.28758        0.16539        0.99950     0
   57928.195697       0.170938       25.50717        0.15715        0.05016     0
   57928.965490       0.005793       19.36298        0.14974        1.00000     0
   57929.633019       0.005836       19.92096        0.17417        1.00000     0
   57930.893955       0.005376       19.47216        0.16327        1.00000     0
   57931.491510       0.203626       17.88861        0.17933        0.02711     0
   57947.556962       0.036073       18.27725        0.13447        0.19083     0
   57950.105358       0.005726       15.35145        0.13445        0.99949     0
   57953.496340       0.005752       15.42687        0.13410        0.99899     0
   57956.288440       0.005984       11.05085        0.11343        0.99903     0
   57959.575295       0.166372        9.84024        0.11377        0.03091     0
   57964.989835       0.666406       17.73276        0.13126        0.01090     0
   57968.806188       0.168113       18.78718        0.17077        0.03528     0
   57971.876507       0.005408       27.96845        0.18295        0.99946     0
   57973.348977       0.069769       22.80772        0.19239        0.08422     0
   57975.174906       0.037595       19.99080        0.13438        0.19559     0
   57979.119868       0.005810       22.90390        0.21229        1.00000     0
   57980.390642       0.002399       18.39747        0.22605        0.99959     0
   58000.569142       0.035674       29.41608        0.20921        0.16114     0
   58004.916316       0.131580       27.20225        0.18988        0.03997     0
   58008.967550       0.003987       38.43047        0.25994        0.99930     0
   58012.212885       0.005862       29.42726        0.18127        1.00000     0
   58015.129003       0.007109       21.55434        0.14097        1.00000     0
   58016.323296       0.005842       18.71704        0.14550        0.99950     0
   58017.186140       0.006212       29.74318        0.68820        0.89660     0
   58018.523332       0.005836       18.45135        0.14462        1.00000     0
   58019.453798       0.003817       21.19172        0.19022        0.99875     0
   58020.384755       0.006215       22.00018        0.15202        1.00000     0
   58021.643746       0.006910       20.93778        0.14046        1.00000     0
   58033.129680       0.005000       15.58477        0.14171        1.00000     0
   58047.831639       0.004456       37.69583        0.23622        0.99954     0
   58051.833973       0.100715       34.60988        0.78411        0.05093     0
   58057.313353       0.006073       10.64933        0.12165        0.99762     0
   58061.368494       0.006476       11.73880        0.11009        0.99955     0
   58063.029725       0.005697        9.35080        0.10456        0.99695     0
   58066.142832       0.005755        8.97015        0.10216        0.99899     0
   58069.806286       0.006881        7.57044        0.08630        0.99075     0
   58100.569843       0.005813       23.97545        0.16328        1.00000     0
   58101.167856       0.005749       29.06665        0.18071        0.99950     0
   58103.344791       0.005781       25.56798        0.17146        1.00000     0
   58105.237751       0.034450       20.09449        0.16913        0.17127     0
   58109.786694       0.004942       22.92150        0.17642        1.00000     0
   58113.172227       0.006215       25.60717        0.16715        1.00000     0
   58119.480240       0.005842       18.66575        0.14671        1.00000     0
   58125.887259       0.703692       22.71052        0.12610        0.01303     0
   58131.370744       0.006331       30.36555        0.17730        1.00000     0
   58135.281055       0.005726       18.10182        0.14300        0.99949     0
   58148.589355       0.005781       18.89120        0.15095        0.99950     0
   58154.899794       0.005726       32.62311        0.19082        1.00000     0
   58158.347923       0.002807       28.24523        0.25553        0.99923     0
   58162.721310       0.005784       19.54476        0.14810        1.00000     0
   58166.842102       0.005810       12.33234        0.15264        0.99203     0
   58170.289574       0.005553       16.61295        0.14195        1.00000     0
   58178.989003       0.003325       12.22540        0.18657        0.99704     0
   58182.836455       0.005668        9.88560        0.11120        0.99592     0
   58186.223693       0.006160        8.99500        0.09830        0.99859     0
